医院,姓名,科室,评分,擅长,简介
华中科技大学同济医学院附属同济医院,史庭慧,心血管内科,3.7,心血管内科常见病、多发病诊治,主任医师，心血管内科专科，从事临床工作多年，具有丰富的临床经验。
华中科技大学同济医学院附属同济医院,宋玉娥,心血管内科,3.7,心血管内科常见病、多发病诊治,主任医师，心血管内科专科，从事临床工作多年，具有丰富的临床经验。
华中科技大学同济医学院附属同济医院,唐家荣,心血管内科,3.8,心血管内科常见病、多发病诊治,主任医师，心血管内科专科，从事临床工作多年，具有丰富的临床经验。
华中科技大学同济医学院附属同济医院,汪道文,心血管内科,3.7,心血管内科常见病、多发病诊治,主任医师，心血管内科专科，从事临床工作多年，具有丰富的临床经验。
华中科技大学同济医学院附属同济医院,王琳,心血管内科,3.8,心血管内科常见病、多发病诊治,主任医师，心血管内科专科，从事临床工作多年，具有丰富的临床经验。
华中科技大学同济医学院附属同济医院,王炎,心血管内科,3.8,心血管内科常见病、多发病诊治,主任医师，心血管内科专科，从事临床工作多年，具有丰富的临床经验。
华中科技大学同济医学院附属同济医院,吴杰,心血管内科,3.7,心血管内科常见病、多发病诊治,主任医师，心血管内科专科，从事临床工作多年，具有丰富的临床经验。
华中科技大学同济医学院附属同济医院,徐西振,心血管内科,3.8,心血管内科常见病、多发病诊治,主任医师，心血管内科专科，从事临床工作多年，具有丰富的临床经验。
华中科技大学同济医学院附属同济医院,严江涛,心血管内科,3.8,心血管内科常见病、多发病诊治,主任医师，心血管内科专科，从事临床工作多年，具有丰富的临床经验。
华中科技大学同济医学院附属同济医院,杨晓云,心血管内科,3.8,心血管内科常见病、多发病诊治,主任医师，心血管内科专科，从事临床工作多年，具有丰富的临床经验。
华中科技大学同济医学院附属同济医院,张存泰,心血管内科,3.8,心血管内科常见病、多发病诊治,主任医师，心血管内科专科，从事临床工作多年，具有丰富的临床经验。
华中科技大学同济医学院附属同济医院,赵春霞,心血管内科,3.8,心血管内科常见病、多发病诊治,主任医师，心血管内科专科，从事临床工作多年，具有丰富的临床经验。
华中科技大学同济医学院附属同济医院,魏翔,心血管外科,4.2,动脉硬化闭塞、静脉曲张、深静脉血栓,主任医师，血管外科专科，在血管疾病诊治方面有丰富经验。
华中科技大学同济医学院附属同济医院,常立文,新生儿科,3.5,新生儿危重症救治、早产儿管理、新生儿窒息,主任医师，新生儿科专科，在新生儿危重症救治方面有丰富经验。
华中科技大学同济医学院附属同济医院,占成业,重症监护室,3.4,危重症抢救治疗、多器官功能衰竭、脓毒症,主任医师，重症医学专科，在危重症救治方面有丰富经验。
华中科技大学同济医学院附属协和医院,聂秀,病理科,3.6,临床病理诊断、术中冰冻诊断、疑难病例会诊,主任医师，病理科专科，在临床病理诊断方面有丰富经验。
华中科技大学同济医学院附属协和医院,金润铭,儿科,3.7,儿童呼吸系统疾病、儿童消化系统疾病、儿童感染性疾病、儿童生长发育评估,主任医师，从事儿科临床工作多年，对儿童常见病、多发病有丰富的诊疗经验。
华中科技大学同济医学院附属协和医院,李蕾,儿科,3.8,儿童呼吸系统疾病、儿童消化系统疾病、儿童感染性疾病、儿童生长发育评估,主任医师，从事儿科临床工作多年，对儿童常见病、多发病有丰富的诊疗经验。
华中科技大学同济医学院附属协和医院,刘亚黎,儿科,3.7,儿童呼吸系统疾病、儿童消化系统疾病、儿童感染性疾病、儿童生长发育评估,主任医师，从事儿科临床工作多年，对儿童常见病、多发病有丰富的诊疗经验。
华中科技大学同济医学院附属协和医院,孟浦,儿科,3.7,儿童呼吸系统疾病、儿童消化系统疾病、儿童感染性疾病、儿童生长发育评估,主任医师，从事儿科临床工作多年，对儿童常见病、多发病有丰富的诊疗经验。
华中科技大学同济医学院附属协和医院,王琳,儿科,3.7,儿童呼吸系统疾病、儿童消化系统疾病、儿童感染性疾病、儿童生长发育评估,主任医师，从事儿科临床工作多年，对儿童常见病、多发病有丰富的诊疗经验。
华中科技大学同济医学院附属协和医院,吴小艳,儿科,4.6,儿童呼吸系统疾病、儿童消化系统疾病、儿童感染性疾病、儿童生长发育评估,主任医师，从事儿科临床工作多年，对儿童常见病、多发病有丰富的诊疗经验。
华中科技大学同济医学院附属协和医院,孔维佳,耳鼻喉,3.7,耳聋、耳鸣、眩晕、鼻炎、咽喉炎,主任医师，耳鼻喉科专科，在耳鼻喉疾病诊治方面有丰富经验。
华中科技大学同济医学院附属协和医院,乐建新,耳鼻喉,3.6,耳聋、耳鸣、眩晕、鼻炎、咽喉炎,主任医师，耳鼻喉科专科，在耳鼻喉疾病诊治方面有丰富经验。
华中科技大学同济医学院附属协和医院,刘邦华,耳鼻喉,3.7,耳聋、耳鸣、眩晕、鼻炎、咽喉炎,主任医师，耳鼻喉科专科，在耳鼻喉疾病诊治方面有丰富经验。
华中科技大学同济医学院附属协和医院,孙宇,耳鼻喉,3.7,耳聋、耳鸣、眩晕、鼻炎、咽喉炎,主任医师，耳鼻喉科专科，在耳鼻喉疾病诊治方面有丰富经验。
华中科技大学同济医学院附属协和医院,王彦君,耳鼻喉,4.4,耳聋、耳鸣、眩晕、鼻炎、咽喉炎,主任医师，耳鼻喉科专科，在耳鼻喉疾病诊治方面有丰富经验。
华中科技大学同济医学院附属协和医院,肖红俊,耳鼻喉,3.7,耳聋、耳鸣、眩晕、鼻炎、咽喉炎,主任医师，耳鼻喉科专科，在耳鼻喉疾病诊治方面有丰富经验。
华中科技大学同济医学院附属协和医院,杨东亮,感染内科,3.7,细菌感染、病毒感染、发热待查,主任医师，感染科专科，在感染性疾病诊治方面有丰富经验。
华中科技大学同济医学院附属协和医院,刘彦,肛肠科,4.2,痔疮、肛裂、肛瘘,主任医师，肛肠科专科，在肛肠疾病诊治方面有丰富经验。
华中科技大学同济医学院附属协和医院,金阳,呼吸与危重症医学科,3.7,慢性阻塞性肺疾病、哮喘、肺炎,主任医师，呼吸内科专科，在呼吸系统疾病诊治方面有丰富经验。
华中科技大学同济医学院附属协和医院,马万里,呼吸与危重症医学科,3.7,慢性阻塞性肺疾病、哮喘、肺炎,主任医师，呼吸内科专科，在呼吸系统疾病诊治方面有丰富经验。
华中科技大学同济医学院附属协和医院,熊先智,呼吸与危重症医学科,3.7,慢性阻塞性肺疾病、哮喘、肺炎,主任医师，呼吸内科专科，在呼吸系统疾病诊治方面有丰富经验。
华中科技大学同济医学院附属协和医院,张建初,呼吸与危重症医学科,3.7,慢性阻塞性肺疾病、哮喘、肺炎,主任医师，呼吸内科专科，在呼吸系统疾病诊治方面有丰富经验。
华中科技大学同济医学院附属协和医院,周琼,呼吸与危重症医学科,3.8,慢性阻塞性肺疾病、哮喘、肺炎,主任医师，呼吸内科专科，在呼吸系统疾病诊治方面有丰富经验。
华中科技大学同济医学院附属协和医院,韩继媛,急诊科,3.6,急危重症抢救、心肺复苏、急性中毒,主任医师，急诊科专科，在急危重症救治方面有丰富经验。
华中科技大学同济医学院附属协和医院,陈向东,麻醉科,4.0,临床麻醉、疼痛诊疗、危重症监测治疗,主任医师，麻醉科专科，从事临床麻醉工作多年。
华中科技大学同济医学院附属协和医院,林云,麻醉科,3.8,临床麻醉、疼痛诊疗、危重症监测治疗,主任医师，麻醉科专科，从事临床麻醉工作多年。
华中科技大学同济医学院附属协和医院,毛卫克,麻醉科,3.9,临床麻醉、疼痛诊疗、危重症监测治疗,主任医师，麻醉科专科，从事临床麻醉工作多年。
华中科技大学同济医学院附属协和医院,武庆平,麻醉科,3.9,临床麻醉、疼痛诊疗、危重症监测治疗,主任医师，麻醉科专科，从事临床麻醉工作多年。
华中科技大学同济医学院附属协和医院,姚尚龙,麻醉科,4.0,临床麻醉、疼痛诊疗、危重症监测治疗,主任医师，麻醉科专科，从事临床麻醉工作多年。
华中科技大学同济医学院附属协和医院,张诗海,麻醉科,4.0,临床麻醉、疼痛诊疗、危重症监测治疗,主任医师，麻醉科专科，从事临床麻醉工作多年。
华中科技大学同济医学院附属协和医院,沈凌汛,免疫科,3.9,类风湿关节炎、系统性红斑狼疮、痛风,主任医师，风湿免疫专科，在风湿免疫疾病诊治方面有丰富经验。
华中科技大学同济医学院附属协和医院,曾汉青,男科,3.5,男科常见病、多发病诊治,主任医师，男科专科，从事临床工作多年，具有丰富的临床经验。
华中科技大学同济医学院附属协和医院,曾天舒,内分泌科,3.7,糖尿病、甲状腺疾病、骨质疏松,主任医师，内分泌科专科，在内分泌代谢疾病诊治方面有丰富经验。
华中科技大学同济医学院附属协和医院,陈璐璐,内分泌科,3.8,糖尿病、甲状腺疾病、骨质疏松,主任医师，内分泌科专科，在内分泌代谢疾病诊治方面有丰富经验。
华中科技大学同济医学院附属协和医院,高峰,内分泌科,3.8,糖尿病、甲状腺疾病、骨质疏松,主任医师，内分泌科专科，在内分泌代谢疾病诊治方面有丰富经验。
华中科技大学同济医学院附属协和医院,李裕明,内分泌科,3.8,糖尿病、甲状腺疾病、骨质疏松,主任医师，内分泌科专科，在内分泌代谢疾病诊治方面有丰富经验。
华中科技大学同济医学院附属协和医院,孙晖,内分泌科,3.8,糖尿病、甲状腺疾病、骨质疏松,主任医师，内分泌科专科，在内分泌代谢疾病诊治方面有丰富经验。
华中科技大学同济医学院附属协和医院,吴汉妮,内分泌科,3.7,糖尿病、甲状腺疾病、骨质疏松,主任医师，内分泌科专科，在内分泌代谢疾病诊治方面有丰富经验。
华中科技大学同济医学院附属协和医院,袁莉,内分泌科,3.8,糖尿病、甲状腺疾病、骨质疏松,主任医师，内分泌科专科，在内分泌代谢疾病诊治方面有丰富经验。
华中科技大学同济医学院附属协和医院,戚本玲,普通内科,3.6,普通内科常见病、多发病诊治,主任医师，普通内科专科，从事临床工作多年，具有丰富的临床经验。
华中科技大学同济医学院附属协和医院,杨彬,全科,3.8,全科常见病、多发病诊治,主任医师，全科专科，从事临床工作多年，具有丰富的临床经验。
华中科技大学同济医学院附属协和医院,曹非,神经内科,3.7,脑血管病、帕金森病、癫痫、痴呆、头痛头晕,主任医师，神经内科专科，在神经系统疾病诊治方面有丰富经验。
华中科技大学同济医学院附属协和医院,曹学兵,神经内科,3.7,脑血管病、帕金森病、癫痫、痴呆、头痛头晕,主任医师，神经内科专科，在神经系统疾病诊治方面有丰富经验。
华中科技大学同济医学院附属协和医院,邓学军,神经内科,3.7,脑血管病、帕金森病、癫痫、痴呆、头痛头晕,主任医师，神经内科专科，在神经系统疾病诊治方面有丰富经验。
华中科技大学同济医学院附属协和医院,胡波,神经内科,3.7,脑血管病、帕金森病、癫痫、痴呆、头痛头晕,主任医师，神经内科专科，在神经系统疾病诊治方面有丰富经验。
华中科技大学同济医学院附属协和医院,黎钢,神经内科,3.9,脑血管病、帕金森病、癫痫、痴呆、头痛头晕,主任医师，神经内科专科，在神经系统疾病诊治方面有丰富经验。
